id,code,year,fraud,profit_sales,sales_totalasset,roa,leverage,account_receivable,account_payable,inventory,sales,firm_size,totalasset,name_auditor,name_auditor_before,audit,industry,totaldebt,ni,operate_cashflow
HAT.2021,HAT,2021,0,0.0024,3.5129,0.0083,0.5969,"3,265,861,722","-20,974,866,165","-1,456,545,131","448,689,918,438",25.57,"127,728,069,488",AASCN,AASCN,1,Consumer Discretionary,"76,238,163,290","1,065,296,280","-10,370,697,102"
HAT.2022,HAT,2022,0,0.0170,6.1918,0.1055,0.6195,"10,895,298,085","31,798,052,194","699,955,853","1,079,745,521,722",25.88,"174,383,963,947",AASCN,AASCN,1,Consumer Discretionary,"108,036,215,484","18,404,543,339","43,772,294,878"
HAT.2023,HAT,2023,0,0.0201,6.2812,0.1263,0.6490,"-2,183,603,063","19,513,185,819","-3,802,595,552","1,234,414,895,184",26.00,"196,524,361,350",AASCN,AASCN,1,Consumer Discretionary,"127,549,401,303","24,830,750,148","34,950,145,855"
HAX.2017,HAX,2017,0,0.0220,2.5980,0.0571,0.7361,"144,834,418,168","530,840,376,585","238,963,531,190","3,835,125,925,481",28.02,"1,476,189,212,129",Vietvalues,AFC,2,Consumer Discretionary,"1,086,600,456,155","84,347,816,712","-324,149,662,084"
HAX.2018,HAX,2018,0,0.0207,2.6174,0.0541,0.7508,"310,095,886,398","277,688,607,526","-38,350,222,579","4,756,006,125,845",28.23,"1,817,077,377,734",Vietvalues,Vietvalues,1,Consumer Discretionary,"1,364,289,063,681","98,213,207,563","58,993,357,803"
HAX.2019,HAX,2019,0,0.0098,3.1570,0.0310,0.7148,"-270,687,616,542","-197,653,924,508","130,622,065,264","5,152,924,157,313",28.12,"1,632,201,394,390",Vietvalues,Vietvalues,1,Consumer Discretionary,"1,166,635,139,173","50,670,809,197","77,254,746,831"
HAX.2020,HAX,2020,0,0.0225,4.5194,0.1017,0.5656,"-132,105,468,858","-469,566,356,044","-156,702,918,646","5,569,551,903,723",27.84,"1,232,370,219,050",Vietvalues,Vietvalues,1,Consumer Discretionary,"697,068,783,129","125,351,823,081","422,226,421,267"
HAX.2021,HAX,2021,0,0.0288,4.3465,0.1252,0.4441,"-12,069,013,831","-129,857,721,630","16,998,424,551","5,551,485,307,629",27.88,"1,277,216,734,272",Vietvalues,Vietvalues,1,Consumer Discretionary,"567,211,061,499","159,847,710,227","335,903,192,024"
HAX.2022,HAX,2022,0,0.0354,2.6274,0.0930,0.6243,"15,637,165,653","1,042,519,969,987","483,632,075,039","6,775,200,253,095",28.58,"2,578,650,183,096",Vietvalues,Vietvalues,1,Consumer Discretionary,"1,609,731,031,486","239,732,739,927","-664,794,046,566"
HAX.2023,HAX,2023,0,0.0093,1.9847,0.0185,0.4198,"-52,776,563,794","-767,447,105,242","-368,688,480,107","3,981,921,710,938",28.33,"2,006,287,818,697",Vietvalues,Vietvalues,1,Consumer Discretionary,"842,283,926,244","37,056,457,843","432,966,485,632"
HBC.2017,HBC,2017,0,0.0536,1.1464,0.0615,0.8238,"2,412,809,427,551","1,911,823,389,675","-49,014,373,004","16,048,373,213,147",30.27,"13,998,424,187,418",EY,EY,0,Industrials,"11,531,462,789,980","860,510,055,720","-1,095,066,429,958"
HBC.2018,HBC,2018,0,0.0339,1.1509,0.0390,0.8162,"1,919,239,450,247","1,446,212,749,908","660,884,047,626","18,299,333,668,495",30.40,"15,900,503,089,212",EY,EY,0,Industrials,"12,977,675,539,888","620,105,224,618","-182,450,248,624"
HBC.2019,HBC,2019,0,0.0217,1.1157,0.0243,0.7632,"731,481,022,125","-216,142,354,635","68,480,886,459","18,655,472,297,570",30.45,"16,721,296,908,612",EY,EY,0,Industrials,"12,761,533,185,253","405,581,377,795","-706,237,246,136"
HBC.2020,HBC,2020,0,0.0075,0.7218,0.0054,0.7333,"-1,145,668,989,003","-1,357,307,830,559","589,031,051,467","11,225,445,554,393",30.38,"15,552,249,941,371",EY,EY,0,Industrials,"11,404,225,354,694","83,671,627,923","-290,787,362,161"
HBC.2021,HBC,2021,0,0.0085,0.6851,0.0058,0.7553,"890,773,549,053","1,115,867,403,502","-106,123,248,606","11,355,969,088,757",30.44,"16,576,620,526,681",EY,EY,0,Industrials,"12,520,092,758,196","96,969,952,546","563,517,773,874"
HBC.2022,HBC,2022,0,-0.1844,0.7729,-0.1425,0.9349,"2,153,047,837,190","4,602,436,359,136","-174,162,802,107","14,154,109,474,056",30.54,"18,313,899,251,149",EY,EY,0,Industrials,"17,122,529,117,332","-2,609,786,114,588","-883,068,162,196"
HBC.2023,HBC,2023,0,-0.1479,0.4946,-0.0731,0.9939,"-2,723,128,249,513","-1,966,053,069,341","60,141,650,089","7,542,214,414,041",30.36,"15,249,857,036,221",AASC,EY,3,Industrials,"15,156,476,047,991","-1,115,337,522,268","1,112,419,608,684"
HCC.2017,HCC,2017,0,0.0621,2.0626,0.1282,0.4347,"-3,308,797,544","-7,736,777,498","204,239,945","338,088,255,268",25.82,"163,913,016,004",AAC,AAC,1,Materials,"71,246,257,374","21,006,549,629","20,071,970,299"
HCC.2018,HCC,2018,0,0.0599,1.5679,0.0939,0.5714,"28,006,795,967","51,088,449,040","-119,285,626","335,669,825,158",26.09,"214,087,075,009",AAC,AAC,1,Materials,"122,334,706,414","20,093,417,594","-11,315,226,529"
HCC.2019,HCC,2019,0,0.0377,1.9129,0.0722,0.5191,"-34,025,211,082","-30,810,489,258","962,199,364","337,248,834,661",25.90,"176,304,683,678",AAC,AAC,1,Materials,"91,524,217,156","12,730,029,527","58,187,913,426"
HCC.2020,HCC,2020,0,0.0005,1.4180,0.0007,0.4502,"-32,666,427,159","-32,653,128,661","-1,288,041,677","185,417,473,791",25.60,"130,761,977,608",AAC,AAC,1,Materials,"58,871,088,495","94,422,461","24,588,087,947"
HCC.2021,HCC,2021,0,0.0109,1.4695,0.0160,0.4810,"23,262,683,043","9,874,007,885","993,130,535","210,034,079,706",25.69,"142,929,959,222",AAC,AAC,1,Materials,"68,745,096,380","2,293,973,729","-9,441,026,608"
HCC.2022,HCC,2022,0,0.0365,1.8643,0.0680,0.4589,"15,480,005,078","873,754,786","970,322,171","282,832,220,799",25.75,"151,706,480,520",AAC,AAC,1,Materials,"69,618,851,166","10,312,557,962","18,919,087,694"
HCC.2023,HCC,2023,0,0.0391,1.7789,0.0696,0.3845,"-14,863,365,793","-19,152,194,018","4,143,155,023","233,500,103,053",25.60,"131,257,548,162",AAC,AAC,1,Materials,"50,466,657,148","9,131,881,513","24,724,294,632"
HCD.2017,HCD,2017,0,0.0413,1.6172,0.0668,0.4873,"9,584,808,507","62,384,220,106","-19,994,934,117","543,165,292,063",26.54,"335,871,587,529",AFC,AFC,1,Industrials,"163,673,693,716","22,421,094,924","-20,841,233,433"
HCD.2018,HCD,2018,0,0.0547,1.2826,0.0702,0.2395,"33,632,607,285","-57,094,491,950","76,196,848,765","570,738,442,382",26.82,"444,994,798,826",TTP,AFC,2,Industrials,"106,579,201,766","31,218,803,247","-92,334,429,332"
HCD.2019,HCD,2019,0,0.0276,1.5561,0.0430,0.2500,"16,079,204,482","7,641,478,515","-7,416,624,018","710,901,840,469",26.85,"456,861,621,118",TTP,TTP,1,Industrials,"114,220,680,281","19,655,590,577","27,989,794,913"
HCD.2020,HCD,2020,0,0.0029,1.0710,0.0031,0.2632,"-14,281,234,557","7,636,545,558","28,754,444,677","495,798,840,942",26.86,"462,939,338,016",TTP,TTP,1,Industrials,"121,857,225,839","1,425,699,372","-2,299,037,987"
HCD.2021,HCD,2021,0,0.0644,1.3212,0.0850,0.3230,"11,815,296,778","57,198,104,849","45,944,076,972","732,482,617,921",27.04,"554,417,310,268",TTP,TTP,1,Industrials,"179,055,330,688","47,138,407,153","5,459,932,456"
HCD.2022,HCD,2022,0,0.0540,0.9853,0.0532,0.4500,"-75,570,845,715","161,000,776,977","100,940,734,851","744,508,311,726",27.35,"755,615,504,831",TTP,TTP,1,Industrials,"340,056,107,665","40,197,417,586","-20,322,629,994"
HCD.2023,HCD,2023,0,0.0568,1.1729,0.0666,0.4198,"50,644,532,960","-13,243,734,823","-6,337,713,033","913,035,594,148",27.38,"778,466,579,449",TTP,TTP,1,Industrials,"326,812,372,842","51,863,319,941","14,338,772,764"
HCT.2017,HCT,2017,0,0.0161,2.3829,0.0384,0.1468,"2,891,928,978","-242,842,598","-396,933,244","116,234,790,492",24.61,"48,778,494,462",Anviet,Anviet,1,Industrials,"7,159,032,322","1,870,772,129","2,268,561,268"
HCT.2018,HCT,2018,0,0.0181,2.5518,0.0462,0.1195,"279,292,887","-1,440,106,204","-902,463,066","122,142,702,481",24.59,"47,866,082,595",Anviet,Anviet,1,Industrials,"5,718,926,118","2,211,389,253","5,684,999,394"
HCT.2019,HCT,2019,0,0.0189,2.2147,0.0420,0.0923,"-3,547,106,012","-1,436,551,088","1,972,266,517","102,760,389,441",24.56,"46,398,679,646",Anviet,Anviet,1,Industrials,"4,282,375,030","1,946,946,239","2,655,977,935"
HCT.2020,HCT,2020,0,0.0081,2.0704,0.0168,0.0936,"-939,463,034","-52,795,334","-1,559,271,549","93,549,795,698",24.53,"45,184,389,144",Anviet,Anviet,1,Industrials,"4,229,579,696","760,071,238","5,520,271,108"
HCT.2021,HCT,2021,0,0.0095,1.6652,0.0158,0.0715,"-1,079,182,219","-1,081,189,736","59,827,711","73,336,870,622",24.51,"44,040,592,868",Anviet,Anviet,1,Industrials,"3,148,389,960","697,464,698","1,494,182,928"
HCT.2022,HCT,2022,0,0.0088,1.6161,0.0143,0.0827,"2,633,066,296","532,147,540","-126,941,921","71,930,478,496",24.52,"44,509,551,247",Anviet,Anviet,1,Industrials,"3,680,537,500","634,275,537","-1,416,899,652"
HCT.2023,HCT,2023,0,-0.0305,1.3269,-0.0404,0.1130,"-5,249,972,755","1,215,483,971","-443,321,488","57,503,976,035",24.49,"43,337,880,916",Anviet,Anviet,1,Industrials,"4,896,021,471","-1,752,878,765","6,823,771,724"
HDA.2017,HDA,2017,0,0.0985,0.7982,0.0787,0.3862,"12,384,222,858","26,985,814,733","10,043,722,245","195,771,773,738",26.23,"245,262,355,424",PKF,PKF,1,Materials,"94,727,929,235","19,293,038,406","6,597,845,952"
HDA.2018,HDA,2018,0,0.0768,0.8043,0.0618,0.4206,"7,204,218,604","31,004,346,517","2,890,711,195","240,430,046,731",26.42,"298,928,417,828",PKF,PKF,1,Materials,"125,732,275,752","18,471,715,887","47,168,804,415"
HDA.2019,HDA,2019,0,0.0530,0.9682,0.0513,0.4492,"35,422,885,750","32,840,774,421","-249,088,805","341,790,174,440",26.59,"353,026,182,115",PKF,PKF,1,Materials,"158,573,050,173","18,110,148,181","-9,712,255,149"
HDA.2020,HDA,2020,0,0.0316,0.8961,0.0283,0.4559,"-11,362,714,855","12,194,011,610","8,534,457,404","335,640,312,750",26.65,"374,543,554,377",PKF,PKF,1,Materials,"170,767,061,783","10,616,914,174","39,443,031,316"
HDA.2021,HDA,2021,0,0.0791,0.9227,0.0730,0.4262,"-24,286,642,415","-4,528,900,141","9,730,154,387","359,868,807,808",26.69,"390,010,007,419",PKF,PKF,1,Materials,"166,238,161,642","28,470,884,332","56,547,933,059"
HDA.2022,HDA,2022,0,0.0090,0.6635,0.0060,0.3308,"29,754,793,057","-5,308,768,778","29,861,651,195","322,823,598,533",26.91,"486,524,103,149",PKF,PKF,1,Materials,"160,929,392,864","2,915,204,760","-62,373,355,459"
HDA.2023,HDA,2023,0,-0.0578,0.6026,-0.0348,0.2891,"-34,094,226,204","-27,529,682,556","14,892,975,567","278,080,140,147",26.86,"461,477,396,840",ASCO,PKF,2,Materials,"133,399,710,308","-16,068,467,223","11,523,291,539"
HDC.2017,HDC,2017,0,0.1952,0.2766,0.0540,0.5232,"-72,797,373,004","29,618,853,409","78,482,718,151","415,390,912,275",28.04,"1,501,815,462,270",TTP,TTP,1,Real Estate,"785,793,721,412","81,066,419,974","134,909,486,410"
HDC.2018,HDC,2018,0,0.1480,0.4370,0.0647,0.5100,"287,576,986,994","49,860,523,614","-341,112,138,868","715,923,254,111",28.12,"1,638,445,832,326",TPP,TTP,2,Real Estate,"835,654,245,026","105,973,152,473","-198,554,924,559"
HDC.2019,HDC,2019,0,0.1771,0.3347,0.0593,0.5301,"-30,106,306,465","470,093,595,894","286,246,545,551","824,543,665,506",28.53,"2,463,325,195,751",TPP,TPP,1,Real Estate,"1,305,747,840,920","146,005,005,483","81,768,507,816"
HDC.2020,HDC,2020,0,0.2725,0.2547,0.0694,0.6573,"-74,428,626,639","884,397,591,272","670,188,248,646","848,756,518,000",28.83,"3,332,284,053,079",TPP,TPP,1,Real Estate,"2,190,145,432,192","231,280,506,524","277,295,642,060"
HDC.2021,HDC,2021,0,0.2207,0.3734,0.0824,0.6071,"275,863,600,630","102,759,085,432","252,109,358,147","1,410,192,324,621",28.96,"3,776,882,006,581",TPP,TPP,1,Real Estate,"2,292,904,517,624","311,249,351,298","-309,161,924,288"
HDC.2022,HDC,2022,0,0.3227,0.2948,0.0951,0.5785,"334,455,005,144","265,164,396,617","-767,490,229,027","1,303,389,521,752",29.12,"4,421,840,766,471",TPP,TPP,1,Real Estate,"2,558,068,914,241","420,619,322,717","86,234,096,658"
HDC.2023,HDC,2023,0,0.1982,0.1417,0.0281,0.5939,"-156,743,165,027","232,793,144,613","45,781,536,203","666,012,382,553",29.18,"4,698,875,086,826",TPP,TPP,1,Real Estate,"2,790,862,058,854","131,972,098,044","180,481,001,458"
HDG.2017,HDG,2017,0,0.1187,0.2733,0.0325,0.7523,"178,264,622,296","1,465,058,933,329","626,340,187,920","2,299,838,100,029",29.76,"8,415,502,996,955",KPMG,KPMG,0,Industrials,"6,331,357,023,114","273,103,520,379","1,861,201,891,696"
HDG.2018,HDG,2018,0,0.2444,0.2907,0.0710,0.7573,"1,212,084,485,597","2,064,537,676,995","817,099,746,004","3,222,455,025,537",30.04,"11,086,579,724,389",KPMG,KPMG,0,Industrials,"8,395,894,700,109","787,558,017,228","395,680,995,232"
HDG.2019,HDG,2019,0,0.2572,0.3132,0.0806,0.7634,"-796,443,992,564","2,190,054,854,850","-336,697,652,663","4,342,940,474,716",30.26,"13,866,320,800,464",KPMG,KPMG,0,Industrials,"10,585,949,554,959","1,116,977,976,595","677,206,919,034"
HDG.2020,HDG,2020,0,0.2508,0.3602,0.0903,0.7134,"59,528,779,049","-684,722,666,008","-1,741,428,119,439","4,999,229,572,070",30.26,"13,878,647,734,807",EY,EY,0,Industrials,"9,901,226,888,951","1,253,858,332,130","1,425,837,894,168"
HDG.2021,HDG,2021,0,0.3556,0.2378,0.0846,0.6608,"-71,737,413,166","599,986,698,436","-391,931,808,746","3,778,411,799,998",30.40,"15,891,543,990,097",EY,EY,0,Industrials,"10,501,213,587,387","1,343,673,058,877","1,056,933,780,167"
HDG.2022,HDG,2022,0,0.3803,0.2371,0.0902,0.5665,"13,150,425,372","-1,944,300,701,976","16,978,837,148","3,581,190,677,660",30.35,"15,104,924,433,426",EY,EY,0,Industrials,"8,556,912,885,411","1,361,903,401,796","1,941,988,318,046"
HDG.2023,HDG,2023,0,0.2998,0.2001,0.0600,0.4993,"155,398,084,271","-1,347,309,250,764","-307,242,070,746","2,889,383,967,575",30.30,"14,438,351,768,092",EY,EY,0,Industrials,"7,209,603,634,647","866,291,361,944","793,625,961,268"
HEV.2017,HEV,2017,0,0.0798,1.1254,0.0898,0.1848,"-2,295,060,369","-432,259,190","-159,845,290","21,787,953,935",23.69,"19,360,794,541",AAC,AAC,1,Communication Services,"3,578,006,465","1,738,133,862","1,243,554,664"
HEV.2018,HEV,2018,0,0.0418,1.3884,0.0581,0.2768,"805,456,230","2,264,606,331","-221,264,821","29,301,462,301",23.77,"21,103,898,460",AAC,AAC,1,Communication Services,"5,842,612,796","1,225,769,553","1,902,259,318"
HEV.2019,HEV,2019,0,0.0504,1.8253,0.0919,0.2714,"2,721,550,496","-19,138,249","-1,295,032,018","39,166,215,584",23.79,"21,457,268,501",AAC,AAC,1,Communication Services,"5,823,474,547","1,972,508,290","-310,813,143"
HEV.2020,HEV,2020,0,0.0573,1.5209,0.0872,0.3005,"-1,147,972,307","966,209,503","203,732,095","34,360,932,578",23.84,"22,592,776,731",AAC,AAC,1,Communication Services,"6,789,684,050","1,969,298,727","3,138,269,925"
HEV.2021,HEV,2021,0,0.0521,1.8139,0.0945,0.2517,"-315,389,511","-1,398,990,339","2,633,897,103","38,850,263,056",23.79,"21,418,452,226",AAC,AAC,1,Communication Services,"5,390,693,711","2,024,665,834","-2,081,139,663"
HEV.2022,HEV,2022,0,0.0395,2.2164,0.0875,0.1130,"-3,393,588,782","-3,347,994,420","-1,000,814,663","40,051,891,923",23.62,"18,070,457,806",VACO,VACO,1,Communication Services,"2,042,699,291","1,581,271,991","2,139,092,870"
HEV.2023,HEV,2023,0,-0.1129,1.1361,-0.1282,0.0619,"315,705,408","-1,194,063,413","-1,729,579,846","15,584,587,903",23.34,"13,717,415,832",VACO,VACO,1,Communication Services,"848,635,878","-1,758,978,561","-1,216,163,149"
HGM.2017,HGM,2017,0,0.2567,0.3963,0.1017,0.1966,"3,726,254,779","13,488,090,600","-1,994,152,553","104,251,282,519",26.30,"263,058,424,495",KPMG,Deloitte,0,Materials,"51,706,951,596","26,765,461,562","45,186,060,505"
HGM.2018,HGM,2018,0,0.3139,0.4475,0.1405,0.1416,"3,750,158,089","-16,216,309,606","-3,234,972,432","112,158,894,987",26.25,"250,628,511,702",Deloitte,KPMG,0,Materials,"35,490,641,990","35,203,179,558","18,935,041,459"
HGM.2019,HGM,2019,0,0.0695,0.5003,0.0348,0.1511,"-7,809,275,856","-8,542,022,472","17,676,472,746","89,233,758,789",25.91,"178,376,329,485",Deloitte,Deloitte,0,Materials,"26,948,619,518","6,203,619,934","1,705,362,064"
HGM.2020,HGM,2020,0,0.1584,0.4133,0.0655,0.1556,"11,708,190,739","814,110,334","3,460,586,924","73,752,849,895",25.91,"178,442,493,188",AASC,AASC,1,Materials,"27,762,729,852","11,682,938,882","-5,115,670,014"
HGM.2021,HGM,2021,0,0.6969,0.6788,0.4731,0.1466,"-9,293,504,162","5,529,773,033","-4,888,763,298","154,120,381,419",26.15,"227,039,517,321",AASC,AASC,1,Materials,"33,292,502,885","107,410,984,569","67,313,476,989"
HGM.2022,HGM,2022,0,0.2684,0.9326,0.2503,0.1554,"4,341,240,875","189,859,129","8,023,314,760","200,979,515,289",26.10,"215,508,758,535",AASC,AASC,1,Materials,"33,482,362,014","53,936,975,726","66,410,433,812"
HGM.2023,HGM,2023,0,0.3122,0.7356,0.2297,0.1730,"3,334,458,492","7,828,309,012","-4,955,594,493","175,681,807,310",26.20,"238,841,293,738",AASC,AASC,1,Materials,"41,310,671,026","54,851,765,689","60,665,720,714"
HHC.2017,HHC,2017,0,0.0389,1.6991,0.0660,0.3098,"-9,205,885,858","-19,951,539,306","196,060,797","867,365,550,694",26.96,"510,471,755,810",Anviet,Anviet,1,Consumer Staples,"158,169,185,307","33,701,376,236","13,160,120,127"
HHC.2018,HHC,2018,0,0.0420,1.2327,0.0518,0.5163,"203,710,117,816","261,042,018,330","12,565,056,426","1,000,798,829,977",27.42,"811,903,778,807",Anviet,Anviet,1,Consumer Staples,"419,211,203,637","42,075,073,479","-119,171,011,423"
HHC.2019,HHC,2019,0,0.0371,0.9579,0.0355,0.6248,"285,866,528,223","299,140,935,469","-29,776,790,919","1,101,423,969,807",27.77,"1,149,795,657,730",Anviet,Anviet,1,Consumer Staples,"718,352,139,106","40,850,943,454","72,595,759,980"
HHC.2020,HHC,2020,0,0.0265,1.2385,0.0329,0.6058,"148,925,717,842","1,524,940,807","10,069,902,198","1,471,816,442,481",27.80,"1,188,385,991,045",Anviet,Anviet,1,Consumer Staples,"719,877,079,913","39,065,392,508","-96,973,534,106"
HHC.2021,HHC,2021,0,0.0522,0.8048,0.0420,0.5967,"52,054,939,981","23,299,115,098","38,902,029,953","1,002,430,638,395",27.85,"1,245,542,848,018",Anviet,Anviet,1,Consumer Staples,"743,176,195,011","52,282,741,875","4,311,092,072"
HHC.2022,HHC,2022,0,0.0348,1.2186,0.0424,0.5562,"60,582,214,958","-50,811,025,690","-9,165,222,465","1,517,002,029,660",27.85,"1,244,904,103,839",Anviet,Anviet,1,Consumer Staples,"692,365,169,321","52,786,421,604","127,165,031,409"
HHC.2023,HHC,2023,0,0.0542,0.5225,0.0283,0.6577,"643,869,510,286","459,287,758,426","-30,196,728,024","914,966,758,715",28.19,"1,751,128,198,532",Anviet,Anviet,1,Consumer Staples,"1,151,652,927,747","49,575,657,197","-108,085,604,093"
HHP.2017,HHP,2017,0,0.0612,0.5269,0.0322,0.5399,"51,466,048,391","39,070,110,981","34,888,640,004","140,743,013,669",26.31,"267,118,375,037",NVT,NVT,1,Materials,"144,217,837,671","8,610,510,942","-49,803,517,901"
HHP.2018,HHP,2018,0,0.0465,0.9086,0.0423,0.5039,"969,050,151","-8,071,300,833","8,166,295,480","245,485,115,312",26.32,"270,175,198,887",NVT,NVT,1,Materials,"136,146,536,838","11,416,124,683","12,933,825,831"
HHP.2019,HHP,2019,0,0.0432,0.9668,0.0418,0.4457,"62,147,105,144","33,610,457,983","1,777,006,122","368,248,808,374",26.67,"380,907,050,803",NVT,NVT,1,Materials,"169,756,994,821","15,906,855,059","-38,435,127,468"
HHP.2020,HHP,2020,0,0.0478,0.9586,0.0458,0.5376,"63,135,103,440","99,189,272,738","-10,378,222,400","479,544,429,994",26.94,"500,232,754,848",NVT,NVT,1,Materials,"268,946,267,559","22,910,603,498","55,584,688,709"
HHP.2021,HHP,2021,0,0.0464,1.1313,0.0525,0.4493,"128,171,125,087","45,450,916,948","11,010,543,155","791,565,045,323",27.27,"699,714,771,251",NVT,NVT,1,Materials,"314,397,184,507","36,708,152,789","-7,468,240,559"
HHP.2022,HHP,2022,0,0.0430,0.9573,0.0411,0.5552,"26,172,284,058","233,888,334,731","35,295,472,839","945,337,897,496",27.62,"987,542,758,266",NVT,NVT,1,Materials,"548,285,519,238","40,602,728,608","26,781,176,149"
HHP.2023,HHP,2023,0,0.0221,0.5338,0.0118,0.6318,"-123,159,683,961","764,752,823,579","67,792,773,151","1,109,333,749,604",28.36,"2,078,086,198,383",NVT,NVT,1,Materials,"1,313,038,342,817","24,533,438,100","-39,921,915,163"
HHS.2017,HHS,2017,0,0.0746,0.3655,0.0273,0.0468,"345,960,203,523","72,772,936,112","530,495,555,066","1,234,786,705,380",28.85,"3,378,239,428,823",VACO,VACO,1,Industrials,"158,045,360,084","92,145,775,448","-429,923,089,102"
HHS.2018,HHS,2018,0,0.1684,0.3287,0.0553,0.0700,"-84,266,071,037","87,367,280,054","-400,688,564,761","1,152,335,965,086",28.89,"3,505,642,154,114",VACO,VACO,1,Industrials,"245,412,640,138","194,003,598,471","644,940,172,495"
HHS.2019,HHS,2019,0,0.3296,0.1633,0.0538,0.0539,"103,621,724,233","-49,752,496,510","-192,388,415,453","592,395,733,757",28.92,"3,627,724,150,961",VACO,VACO,1,Industrials,"195,660,143,628","195,260,041,913","-95,549,845,760"
HHS.2020,HHS,2020,0,0.4713,0.1540,0.0726,0.0518,"-610,104,153,085","8,899,150,224","-173,946,403,425","607,591,097,470",29.00,"3,946,662,733,382",VACO,VACO,1,Industrials,"204,559,293,852","286,387,828,211","807,646,570,596"
HHS.2021,HHS,2021,0,0.4578,0.1211,0.0554,0.0758,"-14,743,309,623","118,654,984,209","107,995,205,937","516,362,984,812",29.08,"4,265,257,318,196",VACO,VACO,1,Industrials,"323,214,278,061","236,400,430,500","-81,668,407,309"
HHS.2022,HHS,2022,0,0.5829,0.0858,0.0500,0.0727,"-19,671,519,024","3,240,288,108","175,424,351,835","385,322,979,961",29.13,"4,492,591,095,510",AASC,VACO,2,Industrials,"326,454,566,169","224,612,752,243","-167,110,009,272"
HHS.2023,HHS,2023,0,0.9598,0.0784,0.0753,0.0369,"25,309,193,973","-154,144,209,821","-155,478,590,695","366,584,514,938",29.17,"4,673,591,233,738",AASC,AASC,1,Industrials,"172,310,356,348","351,850,830,642","82,896,862,894"
